repo,repo_url,uses_dependabot_ever,dependabot_usage_type_ever,dependabot_lifecycle,security_first_version_later_ever,has_dependabot_pr,first_dependabot_pr_date,first_dependabot_pr_url,first_dependabot_pr_number,first_dependabot_pr_author,first_dependabot_pr_title,has_dependabot_config,dependabot_config_path,dependabot_config_created_date,dependabot_config_created_sha,dependabot_config_created_url,days_security_to_version,mined_at_utc
mybatis/velocity-scripting,https://github.com/mybatis/velocity-scripting,True,both_security_and_version_updates,security_then_version,True,True,2019-11-10T08:34:03Z,https://github.com/mybatis/velocity-scripting/pull/93,93.0,dependabot-preview,Bump slf4j-simple from 1.7.28 to 1.7.29,True,.github/dependabot.yml,2020-07-04T23:56:52Z,b7bbd2a64c6a099c91fee22047328e0809f3622d,https://github.com/mybatis/velocity-scripting/commit/b7bbd2a64c6a099c91fee22047328e0809f3622d,237.6408449074074,2026-08-14T18:01:27.894976+00:00
nasa-pds/pds4-information-model,https://github.com/nasa-pds/pds4-information-model,True,both_security_and_version_updates,security_then_version,True,True,2020-10-12T20:15:44Z,https://github.com/NASA-PDS/pds4-information-model/pull/246,246.0,dependabot,Bump junit from 4.8.2 to 4.13.1 in /model-dmdocument,True,.github/dependabot.yml,2022-11-29T19:57:59Z,d5570e8b6ef6c61f84648fd3d3d454c7a50a4edb,https://github.com/NASA-PDS/pds4-information-model/commit/d5570e8b6ef6c61f84648fd3d3d454c7a50a4edb,777.9876736111111,2026-08-14T18:01:36.699143+00:00
naspart/wx-tools,https://github.com/naspart/wx-tools,True,security_updates_only,security_only_ever,False,True,2020-06-06T05:59:33Z,https://github.com/naspart/wx-tools/pull/1,1.0,dependabot,Bump dom4j from 2.1.1 to 2.1.3,False,,,,,,2026-08-14T18:01:44.636199+00:00
nbbrd/spreadsheet4j,https://github.com/nbbrd/spreadsheet4j,True,both_security_and_version_updates,security_then_version,True,True,2018-12-20T09:56:30Z,https://github.com/nbbrd/spreadsheet4j/pull/35,35.0,dependabot-preview,Bump poi.version from 4.0.0 to 4.0.1,True,.github/dependabot.yml,2020-10-22T14:32:03Z,f52e694a1ca04a37e9f2a9803c67c13aca93ac80,https://github.com/nbbrd/spreadsheet4j/commit/f52e694a1ca04a37e9f2a9803c67c13aca93ac80,672.1913541666667,2026-08-14T18:01:51.447566+00:00
neo4j/licensing-maven-plugin,https://github.com/neo4j/licensing-maven-plugin,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:01:58.264199+00:00
neo4j/neo4j,https://github.com/neo4j/neo4j,True,security_updates_only,security_only_ever,False,True,2019-11-02T08:41:25Z,https://github.com/neo4j/neo4j/pull/12332,12332.0,dependabot,Bump netty-all from 4.1.32.Final to 4.1.42.Final,False,,,,,,2026-08-14T18:02:04.635834+00:00
netty/netty,https://github.com/netty/netty,True,security_updates_only,security_only_ever,False,True,2020-01-31T18:20:01Z,https://github.com/netty/netty/pull/9985,9985.0,dependabot,Bump checkstyle from 8.18 to 8.29,False,,,,,,2026-08-14T18:02:12.613549+00:00
networknt/light-4j,https://github.com/networknt/light-4j,True,security_updates_only,security_only_ever,False,True,2020-07-01T19:44:52Z,https://github.com/networknt/light-4j/pull/734,734.0,dependabot,Bump mysql-connector-java from 6.0.5 to 8.0.16,False,,,,,,2026-08-14T18:02:18.970664+00:00
networknt/light-graphql-4j,https://github.com/networknt/light-graphql-4j,True,security_updates_only,security_only_ever,False,True,2020-10-13T06:38:05Z,https://github.com/networknt/light-graphql-4j/pull/72,72.0,dependabot,Bump junit from 4.12 to 4.13.1,False,,,,,,2026-08-14T18:02:24.652511+00:00
networknt/light-hybrid-4j,https://github.com/networknt/light-hybrid-4j,True,security_updates_only,security_only_ever,False,True,2020-10-13T06:39:08Z,https://github.com/networknt/light-hybrid-4j/pull/85,85.0,dependabot,Bump junit from 4.12 to 4.13.1,False,,,,,,2026-08-14T18:02:30.380561+00:00
networknt/light-kafka,https://github.com/networknt/light-kafka,True,security_updates_only,security_only_ever,False,True,2021-02-18T21:43:09Z,https://github.com/networknt/light-kafka/pull/27,27.0,dependabot,Bump version.jackson from 2.10.4 to 2.12.1,False,,,,,,2026-08-14T18:02:38.514440+00:00
networknt/light-rest-4j,https://github.com/networknt/light-rest-4j,True,security_updates_only,security_only_ever,False,True,2020-10-12T19:17:02Z,https://github.com/networknt/light-rest-4j/pull/141,141.0,dependabot,Bump junit from 4.12 to 4.13.1,False,,,,,,2026-08-14T18:02:44.756625+00:00
networknt/light-session-4j,https://github.com/networknt/light-session-4j,True,security_updates_only,security_only_ever,False,True,2021-02-18T21:18:48Z,https://github.com/networknt/light-session-4j/pull/26,26.0,dependabot,Bump version.jackson from 2.10.4 to 2.12.1,False,,,,,,2026-08-14T18:02:51.677462+00:00
networknt/light-spa-4j,https://github.com/networknt/light-spa-4j,True,security_updates_only,security_only_ever,False,True,2021-02-18T21:19:00Z,https://github.com/networknt/light-spa-4j/pull/72,72.0,dependabot,Bump version.jackson from 2.10.4 to 2.12.1,False,,,,,,2026-08-14T18:02:58.869688+00:00
ngrondin/firebus,https://github.com/ngrondin/firebus,True,security_updates_only,security_only_ever,False,True,2021-01-29T18:14:43Z,https://github.com/ngrondin/firebus/pull/2,2.0,dependabot,Bump client-java from 8.0.0 to 9.0.2 in /FirebusKubernetes,False,,,,,,2026-08-14T18:03:04.636295+00:00
nicho92/mkm-api-java,https://github.com/nicho92/mkm-api-java,True,security_updates_only,security_only_ever,False,True,2020-10-13T11:07:09Z,https://github.com/nicho92/mkm-api-java/pull/4,4.0,dependabot,Bump junit from 4.13 to 4.13.1,False,,,,,,2026-08-14T18:03:11.945386+00:00
nielsbasjes/logparser,https://github.com/nielsbasjes/logparser,True,security_updates_only,security_only_ever,False,True,2020-01-31T18:09:14Z,https://github.com/nielsbasjes/logparser/pull/54,54.0,dependabot,Bump checkstyle from 8.20 to 8.29,False,,,,,,2026-08-14T18:03:19.400014+00:00
ninjaframework/ninja,https://github.com/ninjaframework/ninja,True,security_updates_only,security_only_ever,False,True,2022-01-21T16:11:42Z,https://github.com/ninjaframework/ninja/pull/737,737.0,dependabot,Bump h2 from 1.4.186 to 2.0.206 in /ninja-servlet-archetype-simple/src/main/resources/archetype-resources,False,,,,,,2026-08-14T18:03:26.272014+00:00
noear/solon,https://github.com/noear/solon,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:03:33.108681+00:00
nom-tam-fits/nom-tam-fits,https://github.com/nom-tam-fits/nom-tam-fits,True,both_security_and_version_updates,security_then_version,True,True,2020-01-31T18:07:40Z,https://github.com/nom-tam-fits/nom-tam-fits/pull/141,141.0,dependabot,Bump checkstyle from 6.14.1 to 8.29,True,.github/dependabot.yml,2021-12-13T17:59:57Z,cd23f122cdd47efc924ecbc9127b09223dd810b0,https://github.com/nom-tam-fits/nom-tam-fits/commit/cd23f122cdd47efc924ecbc9127b09223dd810b0,681.9946412037037,2026-08-14T18:03:42.004077+00:00
nosan/embedded-cassandra,https://github.com/nosan/embedded-cassandra,True,both_security_and_version_updates,security_then_version,True,True,2020-01-31T18:16:03Z,https://github.com/nosan/embedded-cassandra/pull/51,51.0,dependabot,Bump checkstyle from 8.28 to 8.29,True,.github/dependabot.yml,2021-04-29T15:32:59Z,5cd13d455813d3759f414d7964eeadd6c3f9b183,https://github.com/nosan/embedded-cassandra/commit/5cd13d455813d3759f414d7964eeadd6c3f9b183,453.88675925925924,2026-08-14T18:03:49.693197+00:00
nscuro/webdriver-manager,https://github.com/nscuro/webdriver-manager,True,security_updates_only,security_only_ever,False,True,2019-11-26T16:22:39Z,https://github.com/nscuro/webdriver-manager/pull/57,57.0,dependabot-preview,Bump assertj-core from 3.11.1 to 3.14.0,False,,,,,,2026-08-14T18:03:56.651159+00:00
nuls-io/nuls-v2,https://github.com/nuls-io/nuls-v2,True,security_updates_only,security_only_ever,False,True,2019-11-02T13:11:30Z,https://github.com/nuls-io/nuls-v2/pull/524,524.0,dependabot,Bump netty-all from 4.1.33.Final to 4.1.42.Final in /common/nuls-core-rpc,False,,,,,,2026-08-14T18:04:02.796207+00:00
nutzam/nutzboot,https://github.com/nutzam/nutzboot,True,security_updates_only,security_only_ever,False,True,2019-10-31T03:54:58Z,https://github.com/nutzam/nutzboot/pull/190,190.0,dependabot,build(deps): bump org.eclipse.paho.client.mqttv3 from 1.2.0 to 1.2.1,False,,,,,,2026-08-14T18:04:08.306100+00:00
nutzam/nutzmore,https://github.com/nutzam/nutzmore,True,security_updates_only,security_only_ever,False,True,2019-11-02T15:49:16Z,https://github.com/nutzam/nutzmore/pull/137,137.0,dependabot,build(deps): bump netty-all from 4.0.33.Final to 4.1.42.Final in /nutz-plugins-thrift-netty,False,,,,,,2026-08-14T18:04:14.506218+00:00
obase/java,https://github.com/obase/java,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:04:21.483381+00:00
oboehm/PatternTesting2,https://github.com/oboehm/PatternTesting2,True,security_updates_only,security_only_ever,False,True,2020-01-05T21:40:29Z,https://github.com/oboehm/PatternTesting2/pull/1,1.0,dependabot,Bump httpclient from 4.0.1 to 4.3.6 in /patterntesting-samples,False,,,,,,2026-08-14T18:04:26.916354+00:00
ocpsoft/prettytime,https://github.com/ocpsoft/prettytime,True,security_updates_only,security_only_ever,False,True,2020-02-25T13:52:48Z,https://github.com/ocpsoft/prettytime/pull/184,184.0,dependabot,Bump jetty-server from 7.2.2.v20101205 to 9.4.17.v20190418 in /samples/jstl,False,,,,,,2026-08-14T18:04:34.780343+00:00
officefloor/OfficeFloor,https://github.com/officefloor/OfficeFloor,True,both_security_and_version_updates,security_then_version,True,True,2018-10-10T05:47:30Z,https://github.com/officefloor/OfficeFloor/pull/53,53.0,dependabot-preview,Bump hibernate-core from 5.3.1.Final to 5.3.6.Final in /officefloor,True,.github/dependabot.yml,2020-07-27T12:54:48Z,a070eb8ff4e1fae594752ff9644083a0ab13b9a4,https://github.com/officefloor/OfficeFloor/commit/a070eb8ff4e1fae594752ff9644083a0ab13b9a4,656.2967361111112,2026-08-14T18:04:42.121088+00:00
open-eid/digidoc4j,https://github.com/open-eid/digidoc4j,True,security_updates_only,security_only_ever,False,True,2019-11-13T08:45:11Z,https://github.com/open-eid/digidoc4j/pull/73,73.0,dependabot,Bump jackson-databind from 2.9.9.3 to 2.9.10.1 in /digidoc4j,False,,,,,,2026-08-14T18:04:51.211015+00:00
opencast/opencast,https://github.com/opencast/opencast,True,both_security_and_version_updates,security_then_version,True,True,2019-10-31T10:32:45Z,https://github.com/opencast/opencast/pull/1182,1182.0,dependabot-preview,Bump markdownlint-cli from 0.18.0 to 0.19.0 in /docs/guides,True,.github/dependabot.yml,2021-03-17T13:54:07Z,bceb08a6a38a3ce6406fb2541fbba34e3b1becd8,https://github.com/opencast/opencast/commit/bceb08a6a38a3ce6406fb2541fbba34e3b1becd8,503.139837962963,2026-08-14T18:04:57.961467+00:00
opendistro-for-elasticsearch/security,https://github.com/opendistro-for-elasticsearch/security,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:05:04.922709+00:00
openl-tablets/openl-tablets,https://github.com/openl-tablets/openl-tablets,True,both_security_and_version_updates,security_then_version,True,True,2020-02-28T01:11:49Z,https://github.com/openl-tablets/openl-tablets/pull/31,31.0,dependabot,Bump tomcat from 9.0.30 to 9.0.31 in /DEMO/org.openl.rules.demo,True,.github/dependabot.yml,2026-01-09T14:04:18Z,d135fb7e0e8caccb4284c1cbfe55aeee73aee832,https://github.com/openl-tablets/openl-tablets/commit/d135fb7e0e8caccb4284c1cbfe55aeee73aee832,2142.5364467592594,2026-08-14T18:05:12.557047+00:00
openshift/openshift-restclient-java,https://github.com/openshift/openshift-restclient-java,True,security_updates_only,security_only_ever,False,True,2020-02-03T19:31:10Z,https://github.com/openshift/openshift-restclient-java/pull/432,432.0,dependabot,Bump checkstyle from 6.19 to 8.29,False,,,,,,2026-08-14T18:05:19.723975+00:00
opentelecoms-org/gsm0348,https://github.com/opentelecoms-org/gsm0348,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:05:27.207244+00:00
opentripplanner/OpenTripPlanner,https://github.com/opentripplanner/OpenTripPlanner,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:05:33.571788+00:00
orbisgis/H2GIS,https://github.com/orbisgis/H2GIS,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:05:39.271630+00:00
oscerd/camel-cassandra,https://github.com/oscerd/camel-cassandra,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:05:46.598780+00:00
ozsie/detekt-maven-plugin,https://github.com/ozsie/detekt-maven-plugin,True,both_security_and_version_updates,security_then_version,True,True,2020-05-25T11:46:33Z,https://github.com/Ozsie/detekt-maven-plugin/pull/47,47.0,dependabot-preview,Bump nexus-staging-maven-plugin from 1.6.7 to 1.6.8,True,.github/dependabot.yml,2021-04-29T15:41:17Z,b8028cef1ee864a042ca0dfad10fafe5209392b8,https://github.com/Ozsie/detekt-maven-plugin/commit/b8028cef1ee864a042ca0dfad10fafe5209392b8,339.16300925925924,2026-08-14T18:05:53.694040+00:00
pac4j/pac4j,https://github.com/pac4j/pac4j,True,security_updates_only,security_only_ever,False,True,2020-08-08T00:08:01Z,https://github.com/pac4j/pac4j/pull/1669,1669.0,dependabot,Bump kramdown from 2.2.1 to 2.3.0 in /documentation,False,,,,,,2026-08-14T18:06:01.809881+00:00
pac4j/play-pac4j,https://github.com/pac4j/play-pac4j,True,security_updates_only,security_only_ever,False,True,2020-02-04T22:59:41Z,https://github.com/pac4j/play-pac4j/pull/292,292.0,dependabot,Bump shiro-core from 1.4.0 to 1.4.2,False,,,,,,2026-08-14T18:06:07.924529+00:00
pac4j/spark-pac4j,https://github.com/pac4j/spark-pac4j,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:06:13.864782+00:00
pac4j/spring-security-pac4j,https://github.com/pac4j/spring-security-pac4j,True,security_updates_only,security_only_ever,False,True,2019-11-13T07:13:13Z,https://github.com/pac4j/spring-security-pac4j/pull/63,63.0,dependabot,Bump jackson-databind from 2.9.8 to 2.9.10.1,False,,,,,,2026-08-14T18:06:21.044907+00:00
paseto-toolkit/jpaseto,https://github.com/paseto-toolkit/jpaseto,True,both_security_and_version_updates,security_then_version,True,True,2020-12-09T19:04:54Z,https://github.com/paseto-toolkit/jpaseto/pull/11,11.0,dependabot,Bump groovy from 3.0.6 to 3.0.7,True,.github/dependabot.yml,2021-04-16T20:23:16Z,9ec9b230ca506637d47053fde9aed96a51881b17,https://github.com/paseto-toolkit/jpaseto/commit/9ec9b230ca506637d47053fde9aed96a51881b17,128.05442129629628,2026-08-14T18:06:26.974831+00:00
paul-hammant/servirtium,https://github.com/paul-hammant/servirtium,True,version_updates_config_only,version_config_only_ever,False,False,,,,,,True,.github/dependabot.yml,2020-11-07T22:35:07Z,0510e66c2dd9493474e8cd208ed8a933b28c7b4a,https://github.com/servirtium/archive-servirtium-java/commit/0510e66c2dd9493474e8cd208ed8a933b28c7b4a,,2026-08-14T18:06:33.966093+00:00
performancecopilot/parfait,https://github.com/performancecopilot/parfait,True,security_updates_only,security_only_ever,False,True,2020-09-08T23:32:55Z,https://github.com/performancecopilot/parfait/pull/64,64.0,dependabot,Bump xstream from 1.3.1 to 1.4.10-java7 in /parfait-cxf,False,,,,,,2026-08-14T18:06:42.718088+00:00
permazen/permazen,https://github.com/permazen/permazen,True,security_updates_only,security_only_ever,False,True,2020-01-08T17:06:00Z,https://github.com/permazen/permazen/pull/35,35.0,dependabot,Bump hibernate-validator from 6.0.7.Final to 6.1.0.Final,False,,,,,,2026-08-14T18:06:48.556829+00:00
perwendel/spark,https://github.com/perwendel/spark,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:06:55.133996+00:00
petalslink/flowable-engine,https://github.com/petalslink/flowable-engine,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:07:00.213987+00:00
petergeneric/stdlib,https://github.com/petergeneric/stdlib,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:07:06.433790+00:00
phax/peppol-smp-server,https://github.com/phax/peppol-smp-server,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:07:13.817320+00:00
phax/ph-commons,https://github.com/phax/ph-commons,True,security_updates_only,security_only_ever,False,True,2026-04-16T21:51:07Z,https://github.com/phax/ph-commons/pull/55,55.0,dependabot,Bump org.bouncycastle:bcpkix-jdk18on from 1.83 to 1.84 in the maven group across 1 directory,False,,,,,,2026-08-14T18:07:20.755073+00:00
phax/ph-ebinterface,https://github.com/phax/ph-ebinterface,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:07:27.737317+00:00
pietermartin/sqlg,https://github.com/pietermartin/sqlg,True,security_updates_only,security_only_ever,False,True,2019-11-13T02:41:26Z,https://github.com/pietermartin/sqlg/pull/368,368.0,dependabot,Bump jackson-databind from 2.9.5 to 2.9.10.1,False,,,,,,2026-08-14T18:07:33.395315+00:00
pinterest/secor,https://github.com/pinterest/secor,True,both_security_and_version_updates,security_then_version,True,True,2019-01-08T23:49:51Z,https://github.com/pinterest/secor/pull/483,483.0,dependabot-preview,Bump nexus-staging-maven-plugin from 1.6.3 to 1.6.8,True,.github/dependabot.yml,2021-04-28T16:45:41Z,11474762b6a4f0cad07b402399d66042a8fd091e,https://github.com/pinterest/secor/commit/11474762b6a4f0cad07b402399d66042a8fd091e,840.7054398148148,2026-08-14T18:07:40.192828+00:00
pippo-java/pippo,https://github.com/pippo-java/pippo,True,security_updates_only,security_only_ever,False,True,2019-11-29T17:50:46Z,https://github.com/pippo-java/pippo/pull/526,526.0,dependabot,Bump jetty.version from 9.4.14.v20181114 to 9.4.24.v20191120 in /pippo-server-parent/pippo-jetty,False,,,,,,2026-08-14T18:07:49.473647+00:00
platformsh/config-reader-java,https://github.com/platformsh/config-reader-java,True,security_updates_only,security_only_ever,False,True,2021-12-10T17:16:28Z,https://github.com/platformsh/config-reader-java/pull/18,18.0,dependabot,Bump rabbitmq-jms from 2.1.1 to 2.2.0,False,,,,,,2026-08-14T18:07:55.099771+00:00
playframework/netty-reactive-streams,https://github.com/playframework/netty-reactive-streams,True,both_security_and_version_updates,security_then_version,True,True,2020-02-21T18:56:38Z,https://github.com/playframework/netty-reactive-streams/pull/65,65.0,dependabot,Bump netty.version from 4.1.44.Final to 4.1.45.Final,True,.github/dependabot.yml,2020-07-24T15:50:22Z,02210b3e7101db9492c3ce53d1b07c72ca77e523,https://github.com/playframework/netty-reactive-streams/commit/02210b3e7101db9492c3ce53d1b07c72ca77e523,153.87064814814815,2026-08-14T18:08:01.649466+00:00
playn/playn,https://github.com/playn/playn,True,security_updates_only,security_only_ever,False,True,2020-05-08T18:55:23Z,https://github.com/playn/playn/pull/86,86.0,dependabot,Bump Java-WebSocket from 1.3.0 to 1.5.0 in /android,False,,,,,,2026-08-14T18:08:08.177031+00:00
